MemberID,JoinDate,DateOfBirth,City,NoOfChild,EldestKidDOB,YoungestKidDOB
237b3e62b46c3b8a2fd211cf7334438f,2021-01-11,,BANDAR LAMPUNG,1,2019-07-04,2019-07-04
0eacc97b22ac298854cdfc3cfa00d95f,2021-01-11,,PEKANBARU,2,2013-08-25,2019-03-17
0596c21f422ce7cb39a1322df5e5c09f,2021-01-11,,SAMARINDA,1,2019-12-24,2019-12-24
e817478958297cd3d15baad310843bee,2021-01-11,,DEPOK,1,2019-06-28,2019-06-28
908fa683abda5a9e8a477189125cd16a,2021-01-11,,SRAGEN,1,2018-01-01,2018-01-01
79674bacc70b17aefc713f46592f230a,2021-01-11,,MEDAN,1,2016-08-06,2016-08-06
9075dc5252dbede83fdf8c8942335768,2021-01-11,,TANGERANG,1,2019-08-30,2019-08-30
94496d1ef441d83ac8bdd0c7d115f468,2021-01-11,,BANYUWANGI,1,2012-09-17,2012-09-17
374c7f75780cb35e057f17860fc6e9b6,2021-01-12,,SURABAYA,1,2020-01-10,2020-01-10
5fd608ecbd7669a1c7e2d78e01d861ab,2021-01-12,,JAKARTA TIMUR,1,2018-01-05,2018-01-05
ccb51e66c956b2a7fd4c7f1cf794db47,2021-01-12,,PADANG,1,2019-04-21,2019-04-21
d668a912616dfbed64d60115398d4ceb,2021-01-12,,BOGOR,1,2019-12-21,2019-12-21
ba514517cba9361360d7bf61924c7b94,2021-01-12,,BANDAR LAMPUNG,1,2019-04-28,2019-04-28
4593c331666bb40c5cf4212c6a076b6b,2021-01-12,,PONTIANAK,1,2018-08-04,2018-08-04
cae264b113b95f45beef2dcf30222d57,2021-01-12,,JAKARTA BARAT,1,2019-12-27,2019-12-27
50247f5554d20b8381dc212df094bd28,2021-01-12,,LANGKAT,1,2018-12-06,2018-12-06
411077cb3758f4a54ef4baea2112755c,2021-01-12,,SURABAYA,1,2020-01-10,2020-01-10
d0faf0097fe62101a7f9c0130f93310e,2021-01-12,,PALOPO,1,2019-09-17,2019-09-17
f9fd3d61bb9a707c6890f7cc02a73c79,2021-01-12,,BANYUMAS,1,2019-08-10,2019-08-10
87b65eeca7e129c756ac093dc27ae1e4,2021-01-12,,TANGERANG,1,2019-11-27,2019-11-27
f4e4226fe57bf3cca02baba9303d044a,2021-01-12,,PADANG,1,2018-03-21,2018-03-21
1831f12f9734f6c17a0ca5af5ba757ed,2021-01-12,,JAKARTA TIMUR,1,2019-10-14,2019-10-14
79e75cc7ab9cb35ac1c8be0ccb813490,2021-01-12,,TANGERANG,1,2020-01-10,2020-01-10
ede96d45eb072b737ce29d4c76ad0e50,2021-01-12,,CILACAP,1,2019-08-07,2019-08-07
7ed8b6446089e5c6e6aa82d20cf86aae,2021-01-12,,SURABAYA,2,2017-06-18,2019-04-14
12b487369f83028195a0078ca0294870,2021-01-12,,BLITAR,1,2018-10-02,2018-10-02
80a009991422f98e340516536c049667,2021-01-12,,SURABAYA,1,2019-02-16,2019-02-16
3fbfae7085fb37137128000a31a0a965,2021-01-12,,BANDAR LAMPUNG,1,2019-05-23,2019-05-23
a895a2292df396e5038f0adebfcc36e1,2021-01-12,,TEGAL,1,2014-11-18,2014-11-18
796cc21794e18ae83b4ca612188152b5,2021-01-12,,TABALONG,1,2019-12-31,2019-12-31
2b4fbe3df21ade60ef396b960524adc8,2021-01-12,,MANADO,1,2019-10-15,2019-10-15
4b77be4f4aec9a72117314cbc625d909,2021-01-12,,SIDOARJO,1,2016-05-02,2016-05-02
c196639df71efe82c29df103e0a05c9d,2021-01-12,,TANGERANG SELATAN,1,2019-10-27,2019-10-27
b551c307e0f527b841ef7f51ec863c29,2021-01-12,,MALANG,1,2018-12-10,2018-12-10
ad2f2173918f126ed66c3f8fb9287aac,2021-01-12,,KEDIRI,1,2019-12-28,2019-12-28
4ba2248f72942f3bc1036f1630ba5790,2021-01-12,,PONOROGO,1,2019-12-16,2019-12-16
d86bb76a6746264ad9a46722a3fa4d8c,2021-01-12,,BEKASI,1,2019-12-30,2019-12-30
c378a48c0d62b7a972365b7a47b703a9,2021-01-12,,MALANG,1,2017-05-03,2017-05-03
98781fdedabadbe31740eeacd966b78a,2021-01-12,,SEMARANG,1,2017-12-01,2017-12-01
e098f333a2862e944c17c12d8332b052,2021-01-12,,TANGERANG,1,2017-12-05,2017-12-05
1d19f0348a89f5be30974ec68fcccb68,2021-01-12,,TANGERANG SELATAN,1,2017-05-05,2017-05-05
8d75ce916d7c8f7a0520fec8d0f258d8,2021-01-12,,BOGOR,1,2019-07-09,2019-07-09
44f5d94cc8a1ca622018ec1c3673dd69,2021-01-12,,KUDUS,1,2018-11-24,2018-11-24
fb8f2eb6e88f6610ad5c52e5197d2df1,2021-01-12,,PEMATANG SIANTAR,1,2016-02-01,2016-02-01
6d335f8c87b0f0bbfa4ed57ae0a0cbca,2021-01-12,,PONTIANAK,1,2019-12-27,2019-12-27
e67274970ca2f1a99ac5807a475e308b,2021-01-12,,TEGAL,1,2019-12-19,2019-12-19
56278823a867460299b44d3c1a2c6fa3,2021-01-13,,MANADO,1,2020-01-03,2020-01-03
001ac829d6c5b2350d27d6da664c18a5,2021-01-13,,PALEMBANG,1,2019-12-29,2019-12-29
917d9e57ecfb416ab7c91af02f7620f5,2021-01-13,,SURAKARTA,1,2019-10-16,2019-10-16
86dea09f8f82c7e06a739994a33b9c54,2021-01-13,,KEDIRI,1,2019-02-14,2019-02-14
c4117dbedc9fd0a2ac6d0c032ffaf49e,2021-01-13,,BLITAR,1,2016-01-17,2016-01-17
afecf88944de7198a56f2e1dd31e94fa,2021-03-02,,SURABAYA,1,2019-04-23,2019-04-23
3b219559b7f159c61fead0627912e7a0,2021-03-02,,JAKARTA PUSAT,1,2019-02-17,2019-02-17
c046bc8df612bf7f74f167d17e1fd615,2021-03-02,,NGANJUK,2,2016-01-11,2020-08-19
818993bc39e147624db1eb0faa907969,2021-03-02,,MALANG,1,2020-02-10,2020-02-10
7dfe8e93c738d108cfd8e8882a9bb5a7,2021-03-02,,MALANG,1,2013-07-10,2013-07-10
873e5d28693b35e55d74dea58bfbec11,2021-03-02,,SURABAYA,1,2015-01-17,2015-01-17
16220da9e36264d519bd77ab21bfc660,2021-03-02,,MALANG,1,2015-06-04,2015-06-04
0ae40c5f4d5a69d518135b192ccaad49,2021-03-02,,MALANG,1,2019-04-06,2019-04-06
4013fc8612a829d4b835afb4b95f3f15,2021-03-02,,MALANG,1,2016-10-03,2016-10-03
4b79fd8c0a75be8d873eee53bf54497a,2021-03-02,,BOJONEGORO,1,2020-02-20,2020-02-20
11c2fbf128c4ea8a40984b570406a169,2021-03-02,,SEMARANG,2,2020-01-28,2020-01-28
6edb2947a021e74bab9010e95ce72842,2021-03-02,,PEKALONGAN,1,2018-10-27,2018-10-27
141b3d17d4058fb9d5a5f7f27d538216,2021-03-02,,SEMARANG,1,2020-02-05,2020-02-05
823192f244735b3e448a61edbeb63ae2,2021-03-02,,TEGAL,1,2019-11-15,2019-11-15
411b9363575c69a581526788c9bfc311,2021-03-02,,BANDUNG,1,2018-12-08,2018-12-08
fb3b26d5eca75dc805b7208d1800e33a,2021-03-02,,PALU,1,2020-02-06,2020-02-06
a34ec594539dd7a6b526b351cfbcf2fa,2021-03-02,,BANDAR LAMPUNG,1,2019-05-22,2019-05-22
65f672ac2a1f38f9445f58293798f29d,2021-03-02,,ENREKANG,1,2018-12-06,2018-12-06
92e41ef4cf66d3f07c4e6a78bf4a203e,2021-03-02,,MEDAN,1,2019-12-14,2019-12-14
07f15c410ed2a99042986675634b4ccf,2021-03-02,,BANDAR LAMPUNG,1,2020-01-31,2020-01-31
a80529a7ff080b0168bcedc648162d60,2021-03-02,,MEDAN,1,2017-09-27,2017-09-27
d28478ac81114f56b322c61b11d56506,2021-03-02,,BANDUNG,1,2018-08-24,2018-08-24
8ed4b592defb7cda6955f9de12cc96e8,2021-03-02,,PONOROGO,1,2020-01-12,2020-01-12
8fd2d978cb11c7c7f5634d1097d9904e,2021-03-03,,PALOPO,1,2020-02-15,2020-02-15
8d8afe10013088cbcf8ce401a08ca257,2021-03-03,,MAKASAR,1,2019-01-15,2019-01-15
0bef2dabcef54a7587839f944c7fd5a0,2021-03-03,,TASIKMALAYA,1,2018-01-08,2018-01-08
42bb3ad472b0055244df20c09b28198b,2021-03-03,,TANA TORAJA,1,2020-01-11,2020-01-11
e6a84e859830d03db6f899d4449f32b2,2021-03-03,,SURABAYA,1,2019-03-14,2019-03-14
69f628176219b15e12345a0558c34ae8,2021-03-03,,BANDUNG,1,2019-08-19,2019-08-19
e98a4c4008efa0d65ca8478088cc74cc,2021-03-03,,TANGERANG,1,2019-08-05,2019-08-05
2c140c27f530d1db1c8395e34d598372,2021-03-03,,SAMARINDA,1,2020-01-02,2020-01-02
e867f78482d1b66b6cd2493ba7ea67f0,2021-03-03,,TANA TORAJA,1,2019-12-23,2019-12-23
7f8b342fc011b71b7331d67646cba2dd,2021-03-03,,PALEMBANG,1,2019-10-07,2019-10-07
37aa26c5574d6f67d74dc89cc902256a,2021-03-03,,MADIUN,2,2018-03-29,2020-02-15
c2e8d935db4c95b8ecf9a3e02e2129a2,2021-03-03,,BOYOLALI,1,2018-08-12,2018-08-12
d463d9c698812137a342a35a5232100c,2021-03-03,,PALEMBANG,1,2020-01-31,2020-01-31
bd72e1d8fcb854585f5d92421273abf0,2021-03-03,,SAMARINDA,1,2017-10-16,2017-10-16
25c1cf322d1f54ef4fe2da4fb569bb01,2021-03-03,,JAKARTA TIMUR,1,2019-04-13,2019-04-13
51ff9cc089a3324d3e776c3008cdac21,2021-03-03,,JAKARTA UTARA,1,2019-11-30,2019-11-30
d1ce59955dceff1e84a6658c04e668cd,2021-03-03,,SEMARANG,1,2019-02-13,2019-02-13
45c591fffb5a18b1c6bc6db33ae132d3,2021-03-03,,BENGKALIS,1,2019-05-20,2019-05-20
47c9fbc990d27fbf12761c32512d8930,2021-03-03,,TEGAL,1,2020-02-11,2020-02-11
24cf94600c7cd636475800cab6f36739,2021-03-03,,DEPOK,1,2018-04-25,2018-04-25
5b49784cc9544245f38c98d5da13b951,2021-03-04,,PALU,1,2017-06-23,2017-06-23
4e3ebb703a0cee5c5cf1b80829383586,2021-03-04,,BANYUWANGI,2,2018-08-01,2020-01-14
9331b7d097986eb030bad46984513a9e,2021-03-04,,MALANG,1,2017-12-22,2017-12-22
6feff835c745b0190223ce6226c696f0,2021-03-04,,BOJONEGORO,1,2020-03-01,2020-03-01
f4be7221c75fe02b531fbbb59714dbb3,2021-03-04,,BANDAR LAMPUNG,1,2019-09-27,2019-09-27
748b4df6c69a8f92dc5617e6a703e48d,2021-03-04,,JEMBER,1,2019-09-08,2019-09-08
7cf3ec9fe19990ba1f3efe5bcf63e543,2021-03-04,,MALANG,1,2019-08-10,2019-08-10
6aa18c79648c30164c4ed9e00a3090e6,2021-03-04,,TANGERANG,1,2019-09-02,2019-09-02
226b07e225ccc2c7b67f9c1bcab41c6d,2021-03-04,,KENDARI,1,2019-09-25,2019-09-25
80449da7c615576230f90d1177684318,2021-03-04,,SIDOARJO,1,2020-01-28,2020-01-28
bb3660f7e5ef3b2a5f3ae3dfadb52907,2021-03-04,,SLEMAN,1,2019-04-09,2019-04-09
7d47245dd056a43b55357d9c0557346f,2021-03-04,,BEKASI,1,2019-03-07,2019-03-07
088427d2b5958ad2cccdc124cddc6a79,2021-03-04,,KARIMUN,1,2019-09-12,2019-09-12
be904989e71cc3439f514b70fde478c9,2021-03-04,,BOGOR,1,2019-03-10,2019-03-10
b1f882ea0850c350ca7b3ee09f7ab4e0,2021-03-04,,SAMARINDA,1,2019-01-04,2019-01-04
506dee47a3de36f95d118c0bcd6e2359,2021-03-04,,DEPOK,1,2020-03-02,2020-03-02
c3b83e8432b0175cdd375793d1e51d40,2021-03-04,,MAKASAR,1,2017-11-13,2017-11-13
9e25bdf9fb300cebc65ab1cbbfd77650,2021-03-04,,BANDAR LAMPUNG,1,2018-10-17,2018-10-17
88ae10f2f7d5f00596cfe72d0245a6a5,2021-03-04,,MAKASAR,1,2019-09-12,2019-09-12
9224277af114caa2b76dc0abfdcf4913,2021-03-05,,BANDAR LAMPUNG,1,2019-12-24,2019-12-24
c2c6fa5fd2b001315b2e339a4414b092,2021-03-05,,MAGELANG,1,2019-12-23,2019-12-23
fa3e99002457fe3691d250d4588d806e,2021-03-05,,JEMBER,1,2020-01-12,2020-01-12
df4b85062d272ad0a48808a676a26eaa,2021-03-05,,JAMBI,1,2015-12-30,2015-12-30
bc2ef143e9ef235c03fa45ac2117caf8,2021-03-05,,DEPOK,1,2020-02-28,2020-02-28
cc9f6e3ab25067054b655074347d4064,2021-03-05,,TANGERANG,1,2019-12-30,2019-12-30
92a4d67d238e5773e223fa4a388c1d2b,2021-03-05,,JAKARTA TIMUR,1,2019-09-02,2019-09-02
0ba71bb752983348f95e74d208502cdd,2021-03-05,,BANDUNG,1,2012-04-04,2012-04-04
af3407efdd08589856fe588e4abaa155,2021-03-05,,MEDAN,1,2019-07-09,2019-07-09
83e2e6a4bcb78ac413f5d269bb0e4730,2021-03-05,,JAKARTA BARAT,1,2018-06-15,2018-06-15
3a1f92330b525fc067f27d38c47e9364,2021-03-05,,MATARAM,2,2015-08-16,2018-02-13
561e8b8e6cde70e886ce5fdc10834956,2021-03-05,,BANDAR LAMPUNG,1,2020-01-16,2020-01-16
8cbf0a9e5be4bfeb43142b85b1cb7492,2021-03-05,,BANJARBARU,1,2017-05-25,2017-05-25
16c80ab88878ddb226112506a2e30f04,2021-03-05,,TULUNGAGUNG,1,2010-10-26,2010-10-26
820e9fb79752ad92f1847b397e004307,2021-03-05,,TANGERANG,1,2016-10-21,2016-10-21
b234b141d1be9322fb4bf1f331f91f50,2021-03-05,,MOJOKERTO,1,2020-02-02,2020-02-02
fa5dee0a6657f440834247fe43aef5eb,2021-03-05,,BANDUNG,1,2019-07-16,2019-07-16
c38f261da27d7473255386ac30199032,2021-03-05,,NGAWI,1,2018-02-11,2018-02-11
02062d878f2c65127d99200d40f530e8,2021-03-05,,JAKARTA UTARA,1,2019-04-07,2019-04-07
80a62226da0fa9d5915b89607ae6c49c,2021-03-05,,MAKASAR,1,2020-02-16,2020-02-16
de346d38d7f2bdbdf68203d4d2335ede,2021-03-06,,DEPOK,1,2020-02-09,2020-02-09
2e25577a5f453cae3a42a881d577ba27,2021-03-06,,DEPOK,1,2020-03-01,2020-03-01
74077407a3909ae618920d42509a04c5,2021-03-06,,BANYUMAS,1,2020-02-18,2020-02-18
11a1ffd1ca24259d8f294507ff6ccbfc,2021-03-06,,KEDIRI,1,2020-02-26,2020-02-26
55f33fd296336ac17fbca234f230174e,2021-03-06,,GRESIK,1,2019-02-10,2019-02-10
1f4a16d0c6a420b7c36115b320c72756,2021-03-06,,GRESIK,1,2018-03-12,2018-03-12
c8423ba5378d932ffd7b888b3b0ffca0,2021-03-06,,TANGERANG,1,2013-01-29,2013-01-29
5d38a077c61ed882f48252b7ca4c1b30,2021-03-06,,SAMARINDA,1,2019-11-08,2019-11-08
5e234d95fb270d212bd480687a5fbdba,2021-03-06,,GROBOGAN,1,2019-05-18,2019-05-18
6590aec11dc9db769e2ae45a9d602490,2021-03-08,,SAMARINDA,1,2020-01-14,2020-01-14
cd5d2d0ac859e0b2e04880757327f197,2021-03-08,,LAMPUNG SELATAN,1,2018-12-14,2018-12-14
e298ba86cc275f0d086e07f4a4fc5ff3,2021-03-08,1988-09-19,AMBON,1,2019-12-06,2019-12-06
563f38da1d13af82170b7b4ec522ada4,2021-03-08,,PONTIANAK,1,2018-08-07,2018-08-07
ea99030a3a561c7794d08f529f20d28a,2021-03-08,,MAKASAR,1,2014-08-26,2014-08-26
dc5600e9c371a876530836ccce9e3ba8,2021-03-08,,SAMARINDA,1,2019-09-19,2019-09-19
82f6bf6cb71fcd1583393be4833904ec,2021-03-08,,MALANG,1,2016-04-05,2016-04-05
4dad57a2ce313b4e6801e3cc66f356ad,2021-03-08,,MEDAN,1,2019-08-21,2019-08-21
d9d9e9bec6414b7764caa577575b473d,2021-03-08,,TEGAL,1,2020-03-04,2020-03-04
46cca78c9ed917d5224fe26709f9c6ed,2021-03-08,,PEKALONGAN,1,2018-03-28,2018-03-28
03e3198414feadd5e9fca08eb04cd705,2021-03-08,,BATAM,1,2020-01-19,2020-01-19
96c0f3c4b5202b61028ba05a99beae43,2021-03-08,,CIMAHI,1,2019-12-12,2019-12-12
8c5b74ddbb761261cb8dc2f8657abdda,2021-03-08,,JAMBI,1,2019-06-10,2019-06-10
c3d636763ca6300b27d9089b3f3f9443,2021-03-08,,PEKANBARU,1,2019-07-25,2019-07-25
d8e01c2bac4489619e74a96fd5cd3f63,2021-03-08,,PONTIANAK,1,2020-03-02,2020-03-02
da4de091e89df3455984ad4277c248f5,2021-03-08,,SURABAYA,1,2016-01-24,2016-01-24
598d253de4c365d9cb4be42ba5b6c1f9,2021-03-08,,TANGERANG,1,2020-03-02,2020-03-02
04447aa2c3c74f625c90d95f1adb3e26,2021-03-08,,PADANG,2,2015-10-17,2019-04-02
6b27b703aa2b46236607fc27b2211efb,2021-03-08,,PALEMBANG,1,2019-05-19,2019-05-19
c4123c6c9870b6008bb76ab304a513d3,2021-03-08,,MALANG,1,2017-12-12,2017-12-12
2295e20cff356b9b8e8115c336e097d7,2021-03-10,,PARE PARE,1,2019-09-08,2019-09-08
d14fb33f00647c14a1b52e8a90968102,2021-03-08,,PASURUAN,1,2019-06-09,2019-06-09
b4a27cbb4140826bc7d4f983ebe125d7,2021-03-08,,MALANG,1,2017-09-30,2017-09-30
f6d12ae71cf0361486871f52a4d329e0,2021-03-08,,PASURUAN,1,2018-08-06,2018-08-06
36fce44438788b2ec6344616b310e896,2021-03-09,,PONTIANAK,1,2018-12-12,2018-12-12
709b3b4cd494b28ecbc9d5c8873921e6,2021-03-09,,PEKANBARU,1,2019-04-27,2019-04-27
65cf9b988d23bde30872f3dea34c640a,2021-03-09,,SURABAYA,1,2014-11-18,2014-11-18
f8134846d2e2452c72d54616eb7b1f30,2021-03-09,,JEMBER,1,2020-02-25,2020-02-25
3e0958611da7368c5d568ffb33b80f82,2021-03-09,,SURABAYA,1,2016-04-01,2016-04-01
efe0af20a2e3f8e6ef687e72de56fd8e,2021-03-09,,PEKANBARU,1,2019-11-02,2019-11-02
8c59202ed056fdadbd0dd080e743d405,2021-03-09,,TULUNGAGUNG,1,2020-01-16,2020-01-16
65a313301e74d41f8f4c9a7026486e62,2021-03-09,,ACEH BESAR,1,2019-11-12,2019-11-12
da3b28f9168822da6c5e8e581def7e7c,2021-03-09,,MEDAN,1,2020-02-17,2020-02-17
b237ea28224d89d7f0f8df2ddf7ba0f8,2021-03-09,,PAMEKASAN,1,2019-05-22,2019-05-22
c7b900db9cae16c8733ef50229c26151,2021-03-09,,PONOROGO,1,2020-02-11,2020-02-11
fbec6beb0e4d92fde7da3ccce1f0034f,2021-03-09,,BLITAR,1,2019-01-19,2019-01-19
4ed28747c993d16131b825adfd18a333,2021-03-09,,TULUNGAGUNG,1,2020-01-25,2020-01-25
a489a22e727ff896dcbc321a54e5d2e7,2021-03-09,,MEDAN,1,2017-11-20,2017-11-20
382c1058ccd92edc7e9adbe7ca59e682,2021-03-09,,BOGOR,1,2020-01-29,2020-01-29
1a2e823c2143625419f37663113d1090,2021-03-10,,MALANG,1,2019-01-10,2019-01-10
a2a4596e525ef6213536d653f9bee624,2021-03-10,,MALANG,1,2015-03-14,2015-03-14
e29b333a7f2daee3c3ca39814c37a57c,2021-03-10,,TANGERANG,1,2019-10-12,2019-10-12
3ffa73b854aeb5e11b6cf78df3538fc8,2021-03-10,,SUKOHARJO,1,2016-02-03,2016-02-03
c43ee36e425abc29fdadb36024b63497,2021-03-10,,TANGERANG,1,2017-10-02,2017-10-02
0d9161238b9d908fa176fe4d34d3140a,2021-03-10,,CILEGON,1,2019-09-29,2019-09-29
25d3253fe2cfa784bdc0ecd2ae9f9606,2021-03-10,,SERANG,1,2019-09-21,2019-09-21
e2ee8ceeed5f1627069e301d3894e051,2021-03-10,,TANGERANG SELATAN,1,2019-12-27,2019-12-27
8a5ebe05be013a610bafa004a27eee0f,2021-03-10,,TANGERANG,1,2019-05-21,2019-05-21
c5b331f63c14b16ab78de45cf7de5130,2021-03-10,,BALIKPAPAN,1,2019-12-26,2019-12-26
9b3992953e2d6846c78a3503afef8856,2021-03-10,,JAKARTA UTARA,1,2019-12-04,2019-12-04
7cfd7dd79e41ff4263127bb32cf02023,2021-03-10,,DEPOK,1,2020-02-28,2020-02-28
d5d88705f17e88f3555a6585eb60bb8d,2021-03-10,,BANDAR LAMPUNG,1,2019-11-10,2019-11-10
c9c435bae36a8fc76011619da5cad776,2021-03-10,,BANDAR LAMPUNG,1,2019-03-21,2019-03-21
5accc144e966d2c5cae4a17ee60d9c38,2021-03-10,,BANDAR LAMPUNG,1,2020-01-01,2020-01-01
bd2773be5278cbeb338b7245686267e8,2021-03-10,,JAKARTA SELATAN,1,2019-01-24,2019-01-24
8cba72fbe18a59a5d3b00cf62d87d8e2,2021-03-10,,PEMALANG,1,2014-09-27,2014-09-27
eae9345703bfae9d51b90e9fd722a8c5,2021-03-10,,MAKASAR,1,2019-09-28,2019-09-28
3e967e32343f323fc1d7f91089d9e560,2021-03-10,,PONTIANAK,1,2019-05-19,2019-05-19
c6ab08204b74a3b40bdb4a6bca655f1c,2021-03-10,,PALU,1,2015-05-23,2015-05-23
3f43329138ef7a0191218b7314be1ff5,2021-03-10,,JEMBER,1,2017-12-01,2017-12-01
14c5686446ee3bf108879fcf41556325,2021-03-10,,MAKASAR,1,2020-01-22,2020-01-22
49d4ff2d61cbf7de9ee5f165df8faad6,2021-03-10,,JAKARTA BARAT,1,2015-08-15,2015-08-15
4b652c70a8af51f2bc6597f860a38937,2021-03-10,,JAKARTA TIMUR,1,2019-08-05,2019-08-05
7f6fcf755b8e1a7199fa7d31c34668fd,2021-03-10,,JAKARTA UTARA,1,2019-09-01,2019-09-01
5be24b142b01234f8c89e3fcf48ba077,2021-03-10,,BANDAR LAMPUNG,1,2019-03-01,2019-03-01
248f4e66b1b0b2d52c561742a300e17b,2021-03-10,,MAKASAR,1,2017-07-22,2017-07-22
d00af529ecfcaa9f0bb3b82d26f70280,2021-03-10,,SURABAYA,1,2019-03-07,2019-03-07
5a5f697f4cfa07cf83c3fc6c80b29e31,2021-03-10,,PALEMBANG,1,2019-11-11,2019-11-11
26337ecabe466dc9b78ce01b3939f5be,2021-03-10,,MAKASAR,2,2019-04-15,2019-04-15
6ae26f844deacebea280c83d4f22148b,2021-03-10,,SAMARINDA,1,2019-10-11,2019-10-11
677091599f75d9b6b24ea01021af47e7,2021-03-10,,GROBOGAN,1,2020-01-14,2020-01-14
35d3d626a39f3b6baec10cc505dd599d,2021-03-10,,TULUNGAGUNG,1,2016-08-03,2016-08-03
c145fc1b94a1cdc203bd4cb1c5300602,2021-03-10,,SURABAYA,1,2017-04-19,2017-04-19
e4182e06ff426e2902947889e0f708d2,2021-03-12,,DEPOK,1,2018-08-28,2018-08-28
6b1ae3be2468df3d7360fd798ef633b5,2021-03-12,,BOYOLALI,1,2018-10-23,2018-10-23
7626ef423d1b5f400c52e57af8ef0477,2021-03-12,,BEKASI,1,2020-03-02,2020-03-02
ba610c53977df3bd41aebe3d53ed1d8a,2021-03-12,,KUBU RAYA,1,2019-03-31,2019-03-31
d7e915a2f0a3f0a16caadcdcf8e29efd,2021-03-12,,PEKANBARU,1,2019-07-13,2019-07-13
28d24baabf4a0f82f068c670c83ed6a0,2021-03-12,,PEKANBARU,1,2019-12-07,2019-12-07
54229bb96231e822218c361d434bb0d0,2021-03-12,,SURABAYA,1,2017-12-12,2017-12-12
f5403b58a3352798ed72b0bd829b99fe,2021-03-12,,SURABAYA,1,2020-01-01,2020-01-01
da79a27ccf2aa1a2ec20aebcfe7f7ff1,2021-03-12,,DEPOK,1,2015-10-14,2015-10-14
8afec63f3bc274004f8cf7dcd00dcdd1,2021-03-12,,BANDAR LAMPUNG,1,2019-08-01,2019-08-01
e3968c5d98dc3c7712500c7b1b7434d2,2021-03-12,,BOGOR,1,2020-02-19,2020-02-19
8ad64277d786701f252f2381deac04a9,2021-03-12,,KLATEN,1,2018-10-18,2018-10-18
f7d624d96ac24207b58abac747e75c32,2021-03-12,,SAMARINDA,1,2020-02-10,2020-02-10
90c6124c15168bf728d165f001893957,2021-03-13,,DEPOK,1,2019-09-01,2019-09-01
bce13b3b4dc0454ee1db9e31327f2fae,2021-03-15,,PONTIANAK,1,2018-02-13,2018-02-13
40571dd43863025d02462cf344939c78,2021-03-15,,MATARAM,1,2020-03-03,2020-03-03
7742251ae2edf5f44214703907162967,2021-03-15,,DEMAK,1,2020-03-05,2020-03-05
e52162276646b3eba3c21fb04b2dda9a,2021-03-15,,TEGAL,1,2020-03-09,2020-03-09
2ca6ba4fea172855577e16674c16c7e7,2021-03-15,,BATAM,1,2020-02-29,2020-02-29
e06a7bba5b527964e62bbf617f1be369,2021-03-15,,BOGOR,1,2019-02-14,2019-02-14
faba5dcdb42334f075c95034a2949d37,2021-03-15,,BOGOR,1,2019-04-11,2019-04-11
90e7050748ced7cedb4b3cc2db126df3,2021-03-15,,PALEMBANG,1,2019-09-03,2019-09-03
3faf1c8b8759f3bb4e298887f4b76433,2021-03-15,,TANGERANG,1,2019-03-01,2019-03-01
cafe4fb039da533fddcde71286425af8,2021-03-16,,TEGAL,1,2019-12-15,2019-12-15
c79fa91624eaf274981d7760487f6b1b,2021-03-15,,BANYUWANGI,1,2016-01-20,2016-01-20
cc1caa5a4db7381c16bee20f2ef500dd,2021-03-15,,MEDAN,1,2019-05-19,2019-05-19
b18841c5026f6f1db43d691a6a64d4cd,2021-03-15,,PONTIANAK,1,2020-02-21,2020-02-21
0c4821f872927871a69abab6699113cb,2021-03-15,,BOGOR,1,2013-10-02,2013-10-02
2f408c92f7e1cc775a731fa895446989,2021-03-15,,SURABAYA,1,2014-08-09,2014-08-09
b118851eb81b325c10b1a689c6dbb54f,2021-03-16,,MAKASAR,1,2019-04-01,2019-04-01
8fcba3e727d3789cfcfb0fe37f957468,2021-03-16,,BEKASI,1,2019-10-10,2019-10-10
096f8101f50328e29ab05f1e1ca0dbdb,2021-03-16,,TAPANULI UTARA,1,2020-02-18,2020-02-18
937f35345fb9c7a4e491f10be33b46f3,2021-03-16,,NGAWI,2,2017-07-27,2017-07-27
5ee8a97d3c30b393d4f05c92421c00b6,2021-03-16,,BANDAR LAMPUNG,1,2019-12-12,2019-12-12
b5515ac5a10a951eb372dca7026807fb,2021-03-16,,JAKARTA BARAT,1,2018-11-13,2018-11-13
0e2317150f32ba66f5c8110c6c3d18ea,2021-03-16,,PALEMBANG,1,2020-02-19,2020-02-19
bf66718c8b056a19673923076909caee,2021-03-16,,PALEMBANG,1,2020-02-13,2020-02-13
e6ee41bd1b5d7ec3db527114eec14412,2021-03-16,,LOMBOK BARAT,1,2020-03-05,2020-03-05
2f6715576ecdfffd0246d4ad0bfdb4e0,2021-03-16,,MALANG,1,2015-09-03,2015-09-03
276a432683bacad3b42c13e42daa0904,2021-03-16,,SEMARANG,1,2020-02-26,2020-02-26
d2c372298e8d3a08ae8d4a32d1788512,2021-03-16,,DEPOK,1,2020-02-08,2020-02-08
0854584cac2d61a789f480093898c85f,2021-03-16,,TANGERANG,1,2018-03-07,2018-03-07
34bf8ef6faf492474fa2dd8e43e69e45,2021-03-16,,MEDAN,1,2019-10-28,2019-10-28
d2722f8aac181efee0b893af4eaa4549,2021-03-16,,TANGERANG,1,2019-03-14,2019-03-14
9955b53a88c86cfb89fc1c2a53355525,2021-03-16,,LOMBOK BARAT,1,2020-03-02,2020-03-02
